run_id,source_center,model,method,method_display,seed,case_id,video_id,lesion_id,shape,morphology_group,cluster_id,n_frames,dice_mean,hd95_px_mean,weighted_fbeta_mean,boundary_iou_mean,n_empty_predictions,empty_prediction_rate
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case2_3,case2,case2_3,Is,non_flat,case2_3:case2,150,0.9528454558414182,14.141487488652883,0.9322377566377386,0.6072295899243931,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case2_4,case2,case2_4,Is,non_flat,case2_4:case2,150,0.9492229646826724,14.501601710584582,0.9399896981989831,0.5514596429064659,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case2_5,case2,case2_5,Is,non_flat,case2_5:case2,171,0.9126962571433122,30.07092412043876,0.8931828330812858,0.5140523565836097,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case2_6,case2,case2_6,Is,non_flat,case2_6:case2,99,0.978785152855281,5.133890852143457,0.9726541166203106,0.714413521984612,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case2_7,case2,case2_7,Is,non_flat,case2_7:case2,150,0.9775567225135678,5.006829221569783,0.9773379460166896,0.7048429277176812,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case2_8,case2,case2_8,Is,non_flat,case2_8:case2,181,0.9514151752026468,14.223207432881113,0.92535208376632,0.6848355492550751,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case2_9,case2,case2_9,Is,non_flat,case2_9:case2,112,0.9803735213041092,5.827343534062756,0.965747400982248,0.7216194776851601,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case30,case30,case30,IIa,hard_flat_IIa,case30:case30,224,0.8445244021684071,33.484050658307375,0.7715856978914262,0.5747785463238413,3,0.0133928571428571
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case31,case31,case31,Ip,non_flat,case31:case31,183,0.7565339592021296,45.13968672047605,0.7378719578237,0.4656509174039588,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case32_1,case32,case32_1,Ip,non_flat,case32_1:case32,210,0.8667873736938889,32.89990219839908,0.8432054532344101,0.4244248117635149,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case32_2,case32,case32_2,Ip,non_flat,case32_2:case32,100,0.8411314733214036,51.58800818704925,0.8087875729796585,0.4255242209794938,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case32_3,case32,case32_3,Ip,non_flat,case32_3:case32,165,0.615032222423127,85.06691535616064,0.5963110427552072,0.248761045613255,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case32_4,case32,case32_4,Ip,non_flat,case32_4:case32,185,0.5347997342283257,100.71952170926696,0.4906514164140334,0.2466742203709959,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case32_5,case32,case32_5,Ip,non_flat,case32_5:case32,150,0.745815005325635,77.00282761138426,0.7259434859747677,0.3570865968857315,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case32_6,case32,case32_6,Ip,non_flat,case32_6:case32,171,0.8832436643890275,43.3623483131932,0.8485251495821939,0.5623346747655994,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case33_1,case33,case33_1,Is,non_flat,case33_1:case33,207,0.7748114535125481,30.435788804713805,0.7025251427122463,0.6419444723513743,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case33_2,case33,case33_2,Is,non_flat,case33_2:case33,186,0.7810544981089351,24.337872763508884,0.720690741431681,0.647777649594959,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case33_3,case33,case33_3,Is,non_flat,case33_3:case33,201,0.8268840096921704,12.117308545551786,0.774633405767626,0.6158377520964144,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case34_1,case34,case34_1,Is,non_flat,case34_1:case34,121,0.7798068419128092,44.38884417969253,0.7308614321975467,0.540463419719988,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case34_2,case34,case34_2,Is,non_flat,case34_2:case34,124,0.7888996483951075,35.96271666176356,0.7735726272987319,0.3804528165355295,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case35_1,case35,case35_1,Ip,non_flat,case35_1:case35,185,0.5813077964610512,119.62111307029224,0.4710225284438546,0.2071169419546205,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case35_2,case35,case35_2,Ip,non_flat,case35_2:case35,90,0.7791415423631843,54.56613203128176,0.710352019344489,0.2030873427701788,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case35_3,case35,case35_3,Ip,non_flat,case35_3:case35,193,0.6736452463624846,97.18674060916798,0.5617924078581551,0.209047944382482,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case35_4,case35,case35_4,Ip,non_flat,case35_4:case35,223,0.7052626661384667,92.51977835790755,0.6058992438241546,0.402519497740208,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case35_5,case35,case35_5,Ip,non_flat,case35_5:case35,150,0.2404019211891911,137.13255259219767,0.1636177408252325,0.1468551198098014,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case35_6,case35,case35_6,Ip,non_flat,case35_6:case35,131,0.4850014399309794,122.30621956749926,0.3421924326948655,0.2542479024496853,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case35_7,case35,case35_7,Ip,non_flat,case35_7:case35,124,0.6942727494856346,99.95325310951668,0.5796937141227083,0.3087449071324561,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case35_8,case35,case35_8,Ip,non_flat,case35_8:case35,116,0.5354264220477221,93.53164734399024,0.4503716367694817,0.1380841167115386,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case36_1,case36,case36_1,IIa,hard_flat_IIa,case36_1:case36,334,0.4534009361215827,117.87571555191784,0.3721920417395165,0.2309296220395116,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case36_2,case36,case36_2,IIa,hard_flat_IIa,case36_2:case36,150,0.4608629464988119,127.7913509595792,0.3570331722919436,0.2012337527914756,0,0.0
